"","PLAY","ACT","SCENE","SPEAKER"
"25275","Ham",2,1,"Pol."
"25276","Ham",2,1,"Ham."
"25277","Ham",2,1,"Pol."
"25278","Ham",2,1,"Ham."
"25279","Ham",2,1,"Play."
"25280","Ham",2,1,"Ham."
"25281","Ham",2,1,"Play."
"25282","Ham",2,1,"Ham."
"25283","Ham",2,1,"Rosin."
"25284","Ham",2,1,"Ham."
"25285","Ham",2,1,"King."
"25286","Ham",2,1,"Rosin."
"25287","Ham",2,1,"Guil."
"25288","Ham",2,1,"Qu."
"25289","Ham",2,1,"Rosin."
"25290","Ham",2,1,"Guild."
"25291","Ham",2,1,"Rosin."
"25292","Ham",2,1,"Qu."
"25293","Ham",2,1,"Rosin."
"25294","Ham",2,1,"Pol."
"25295","Ham",2,1,"King."
"25296","Ham",2,1,"Rosin."
"25297","Ham",2,1,"King."
"25298","Ham",2,1,"Qu."
"25299","Ham",2,1,"Ophe."
"25300","Ham",2,1,"Pol."
"25301","Ham",2,1,"King."
"25302","Ham",2,1,"Pol."
"25303","Ham",2,1,"Ham."
"25304","Ham",2,1,"Ophe."
"25305","Ham",2,1,"Ham."
"25306","Ham",2,1,"Ophe."
"25307","Ham",2,1,"Ham."
"25308","Ham",2,1,"Ophe."
"25309","Ham",2,1,"Ham."
"25310","Ham",2,1,"Ophe."
"25311","Ham",2,1,"Ham."
"25312","Ham",2,1,"Ophe."
"25313","Ham",2,1,"Ham."
"25314","Ham",2,1,"Ophe."
"25315","Ham",2,1,"Ham."
"25316","Ham",2,1,"Ophe."
"25317","Ham",2,1,"Ham."
"25318","Ham",2,1,"Ophe."
"25319","Ham",2,1,"Ham."
"25320","Ham",2,1,"Ophe."
"25321","Ham",2,1,"Ham."
"25322","Ham",2,1,"Ophe."
"25323","Ham",2,1,"Ham."
"25324","Ham",2,1,"Ophe."
"25325","Ham",2,1,"Ham."
"25326","Ham",2,1,"Ophe."
"25327","Ham",2,1,"King."
"25328","Ham",2,1,"Pol."
"25329","Ham",2,1,"King."
"25330","Ham",2,1,"Ham."
"25331","Ham",2,1,"Player."
"25332","Ham",2,1,"Ham."
"25333","Ham",2,1,"Play."
"25334","Ham",2,1,"Ham."
"25335","Ham",2,1,NA
"25336","Ham",2,1,"Pol."
"25337","Ham",2,1,"Ham."
"25338","Ham",2,1,"Both."
"25339","Ham",2,1,"Ham."
"25340","Ham",2,1,"Hora."
"25341","Ham",2,1,"Ham."
"25342","Ham",2,1,"Hora."
"25343","Ham",2,1,"Ham."
"25344","Ham",2,1,"Hora."
"25345","Ham",2,1,"Ham."
"25346","Ham",2,1,"King."
"25347","Ham",2,1,"Ham."
"25348","Ham",2,1,"King."
"25349","Ham",2,1,"Ham."
"25350","Ham",2,1,"Polon."
"25351","Ham",2,1,"Ham."
"25352","Ham",2,1,"Pol."
"25353","Ham",2,1,"Ham."
"25354","Ham",2,1,"Rosin."
"25355","Ham",2,1,"Qu."
"25356","Ham",2,1,"Ha."
"25357","Ham",2,1,"Pol."
"25358","Ham",2,1,"Ham."
"25359","Ham",2,1,"Ophe."
"25360","Ham",2,1,"Ham."
"25361","Ham",2,1,"Ophe."
"25362","Ham",2,1,"Ham."
"25363","Ham",2,1,"Ophe."
"25364","Ham",2,1,"Ham."
"25365","Ham",2,1,"Ophe."
"25366","Ham",2,1,"Ham."
"25367","Ham",2,1,"Ophe."
"25368","Ham",2,1,"Ham."
"25369","Ham",2,1,"Ophe."
"25370","Ham",2,1,"Ham."
"25371","Ham",2,1,"Ophe."
"25372","Ham",2,1,"Ham."
"25373","Ham",2,1,"Ophe."
"25374","Ham",2,1,"Ham."
"25375","Ham",2,1,"Ophe."
"25376","Ham",2,1,"Ham."
"25377","Ham",2,1,"Ophe."
"25378","Ham",2,1,"Ham."
"25379","Ham",2,1,"Ophe."
"25380","Ham",2,1,NA
"25381","Ham",2,1,"Ham."
"25382","Ham",2,1,"Ophe."
"25383","Ham",2,1,"Ham."
"25384","Ham",2,1,"King."
"25385","Ham",2,1,"Bap."
"25386","Ham",2,1,"King."
"25387","Ham",2,1,"Bap."
"25388","Ham",2,1,"Ham."
"25389","Ham",2,1,"Bapt."
"25390","Ham",2,1,"King."
"25391","Ham",2,1,"Bap."
"25392","Ham",2,1,"Ham."
"25393","Ham",2,1,"King."
"25394","Ham",2,1,"Qu."
"25395","Ham",2,1,"Ham."
"25396","Ham",2,1,"Qu."
"25397","Ham",2,1,"Ham."
"25398","Ham",2,1,"King."
"25399","Ham",2,1,"Ham."
"25400","Ham",2,1,"King."
"25401","Ham",2,1,"Ham."
"25402","Ham",2,1,"Ophe."
"25403","Ham",2,1,"Ham."
"25404","Ham",2,1,"Ophe."
"25405","Ham",2,1,"Ham."
"25406","Ham",2,1,"Ophe."
"25407","Ham",2,1,"Ham."
"25408","Ham",2,1,"Lucian."
"25409","Ham",2,1,"Ham."
"25410","Ham",2,1,"Ophe."
"25411","Ham",2,1,"Ham."
"25412","Ham",2,1,"Qu."
"25413","Ham",2,1,"Pol."
"25414","Ham",2,1,"King."
"25415","Ham",2,1,"All."
"25416","Ham",2,1,"Ham."
"25417","Ham",2,1,"Hor."
"25418","Ham",2,1,"Ham."
"25419","Ham",2,1,"Hora."
"25420","Ham",2,1,"Ham."
"25421","Ham",2,1,"Hora."
"25422","Ham",2,1,"Ham."
"25423","Ham",2,1,"Hora."
"25424","Ham",2,1,"Ham."
"25425","Ham",2,1,"Guild."
"25426","Ham",2,1,"Ham."
"25427","Ham",2,1,"Guild."
"25428","Ham",2,1,"Ham."
"25429","Ham",2,1,"Guild."
"25430","Ham",2,1,"Ham."
"25431","Ham",2,1,"Guild."
"25432","Ham",2,1,"Ham."
"25433","Ham",2,1,"Guild."
"25434","Ham",2,1,"Ham."
"25435","Ham",2,1,"Guild."
"25436","Ham",2,1,"Ham."
"25437","Ham",2,1,"Guild."
"25438","Ham",2,1,"Ham."
"25439","Ham",2,1,"Guild."
"25440","Ham",2,1,"Ham."
"25441","Ham",2,1,"Rosin."
"25442","Ham",2,1,"Ham."
"25443","Ham",2,1,"Rosin."
"25444","Ham",2,1,"Ham."
"25445","Ham",2,1,"Rosin."
"25446","Ham",2,1,"Ham."
"25447","Ham",2,1,"Rosin."
"25448","Ham",2,1,"Ham."
"25449","Ham",2,1,"Rosin."
"25450","Ham",2,1,"Ham."
"25451","Ham",2,1,"Guild."
"25452","Ham",2,1,"Ham."
"25453","Ham",2,1,"Guild."
"25454","Ham",2,1,"Ham."
"25455","Ham",2,1,"Guild."
"25456","Ham",2,1,"Ham."
"25457","Ham",2,1,"Guild."
"25458","Ham",2,1,"Ham."
"25459","Ham",2,1,"Guild."
"25460","Ham",2,1,"Ham."
"25461","Ham",2,1,"Polon."
"25462","Ham",2,1,"Ham."
"25463","Ham",2,1,"Polon."
"25464","Ham",2,1,"Ham."
"25465","Ham",2,1,"Polon."
"25466","Ham",2,1,"Ham."
"25467","Ham",2,1,"Polon."
"25468","Ham",2,1,"Ham."
"25469","Ham",2,1,"Polon."
"25470","Ham",2,1,"Ham."
"25471","Ham",2,1,"King."
"25472","Ham",2,1,"Guild."
"25473","Ham",2,1,"Rosin."
"25474","Ham",2,1,"King."
"25475","Ham",2,1,"Both."
"25476","Ham",2,1,"Pol."
"25477","Ham",2,1,"King."
"25478","Ham",2,1,"Ham."
"25479","Ham",2,1,"King."
"25480","Ham",2,1,"Pol."
"25481","Ham",2,1,"Ham. within."
"25482","Ham",2,1,"Qu."
"25483","Ham",2,1,"Ham."
"25484","Ham",2,1,"Qu."
"25485","Ham",2,1,"Ham."
"25486","Ham",2,1,"Qu."
"25487","Ham",2,1,"Ham."
"25488","Ham",2,1,"Qu."
"25489","Ham",2,1,"Ham."
"25490","Ham",2,1,"Qu."
"25491","Ham",2,1,"Ham."
"25492","Ham",2,1,"Qu."
"25493","Ham",2,1,"Ham."
"25494","Ham",2,1,"Qu."
"25495","Ham",2,1,"Pol."
"25496","Ham",2,1,"Ham."
"25497","Ham",2,1,"Pol."
"25498","Ham",2,1,"Qu."
"25499","Ham",2,1,"Ham."
"25500","Ham",2,1,"Qu."
"25501","Ham",2,1,"Ham."
"25502","Ham",2,1,"Qu."
"25503","Ham",2,1,"Ham."
"25504","Ham",2,1,"Qu."
"25505","Ham",2,1,"Ham."
"25506","Ham",2,1,"Qu."
"25507","Ham",2,1,"Ham."
"25508","Ham",2,1,"Qu."
"25509","Ham",2,1,"Ham."
"25510","Ham",2,1,"Qu."
"25511","Ham",2,1,"Ham."
"25512","Ham",2,1,"Qu."
"25513","Ham",2,1,"Ham."
"25514","Ham",2,1,"Qu."
"25515","Ham",2,1,"Ham."
"25516","Ham",2,1,"Ghost."
"25517","Ham",2,1,"Ham."
"25518","Ham",2,1,"Qu."
"25519","Ham",2,1,"Ham."
"25520","Ham",2,1,"Qu."
"25521","Ham",2,1,"Ham."
"25522","Ham",2,1,"Qu."
"25523","Ham",2,1,"Ham."
"25524","Ham",2,1,"Qu."
"25525","Ham",2,1,"Ham."
"25526","Ham",2,1,"Qu."
"25527","Ham",2,1,"Ham."
"25528","Ham",2,1,"Qu."
"25529","Ham",2,1,"Ham."
"25530","Ham",2,1,"Qu."
"25531","Ham",2,1,"Ham."
"25532","Ham",2,1,"Qu."
"25533","Ham",2,1,"Ham."
"25534","Ham",2,1,"Qu."
"25535","Ham",2,1,"Ham."
"25536","Ham",2,1,"King."
"25537","Ham",2,1,"Qu."
"25538","Ham",2,1,"King."
"25539","Ham",2,1,"Qu."
"25540","Ham",2,1,"King."
"25541","Ham",2,1,"Qu."
"25542","Ham",2,1,"King."
"25543","Ham",2,1,"Ham."
"25544","Ham",2,1,"Gentlemen within."
"25545","Ham",2,1,"Ham."
"25546","Ham",2,1,"Ro."
"25547","Ham",2,1,"Ham."
"25548","Ham",2,1,"Rosin."
"25549","Ham",2,1,"Ham."
"25550","Ham",2,1,"Rosin."
"25551","Ham",2,1,"Ham."
"25552","Ham",2,1,"Rosin."
"25553","Ham",2,1,"Ham."
"25554","Ham",2,1,"Rosin."
"25555","Ham",2,1,"Ham."
"25556","Ham",2,1,"Rosin."
"25557","Ham",2,1,"Ham."
"25558","Ham",2,1,"Guild."
"25559","Ham",2,1,"Ham."
"25560","Ham",2,1,"King."
"25561","Ham",2,1,"Rosin."
"25562","Ham",2,1,"King."
"25563","Ham",2,1,"Rosin."
"25564","Ham",2,1,"King."
"25565","Ham",2,1,"Rosin."
"25566","Ham",2,1,"King."
"25567","Ham",2,1,"Ham."
"25568","Ham",2,1,"King."
"25569","Ham",2,1,"Ham."
"25570","Ham",2,1,"King."
"25571","Ham",2,1,"Ham."
"25572","Ham",2,1,"King."
"25573","Ham",2,1,"Ham."
"25574","Ham",2,1,"King."
"25575","Ham",2,1,"Ham."
"25576","Ham",2,1,"K."
"25577","Ham",2,1,"Ham."
"25578","Ham",2,1,"King."
"25579","Ham",2,1,"Ham."
"25580","Ham",2,1,"King."
"25581","Ham",2,1,"Ham."
"25582","Ham",2,1,"King."
"25583","Ham",2,1,"Hamlet."
"25584","Ham",2,1,"King."
"25585","Ham",2,1,"For."
"25586","Ham",2,1,"Cap."
"25587","Ham",2,1,"For."
"25588","Ham",2,1,"Qu."
"25589","Ham",2,1,"Hor."
"25590","Ham",2,1,"Qu."
"25591","Ham",2,1,"Hor."
"25592","Ham",2,1,"Qu."
"25593","Ham",2,1,"Ophe,"
"25594","Ham",2,1,"Qu."
"25595","Ham",2,1,"Ophe."
"25596","Ham",2,1,"Qu."
"25597","Ham",2,1,"Ophe."
"25598","Ham",2,1,"Qu."
"25599","Ham",2,1,"Ophe."
"25600","Ham",2,1,"Qu."
"25601","Ham",2,1,"Ophe."
"25602","Ham",2,1,"King."
"25603","Ham",2,1,"Ophe."
"25604","Ham",2,1,"King."
"25605","Ham",2,1,"Ophe."
"25606","Ham",2,1,"King."
"25607","Ham",2,1,"Ophe."
"25608","Ham",2,1,"King."
"25609","Ham",2,1,"Ophe."
"25610","Ham",2,1,"King."
"25611","Ham",2,1,"Qu."
"25612","Ham",2,1,"King."
"25613","Ham",2,1,"Mes."
"25614","Ham",2,1,"Qu."
"25615","Ham",2,1,"King."
"25616","Ham",2,1,"Laer."
"25617","Ham",2,1,"All."
"25618","Ham",2,1,"Laer."
"25619","Ham",2,1,"Al."
"25620","Ham",2,1,"Laer."
"25621","Ham",2,1,"Qu."
"25622","Ham",2,1,"Laer."
"25623","Ham",2,1,"King."
"25624","Ham",2,1,"Laer."
"25625","Ham",2,1,"King."
"25626","Ham",2,1,"Qu."
"25627","Ham",2,1,"King."
"25628","Ham",2,1,"Laer."
"25629","Ham",2,1,"King."
"25630","Ham",2,1,"Laer."
"25631","Ham",2,1,"King."
"25632","Ham",2,1,"Laer."
"25633","Ham",2,1,"King."
"25634","Ham",2,1,"La."
"25635","Ham",2,1,"King."
"25636","Ham",2,1,"Laer."
"25637","Ham",2,1,"Ophe."
"25638","Ham",2,1,"Laer."
"25639","Ham",2,1,"Ophe."
"25640","Ham",2,1,"Laer."
"25641","Ham",2,1,"Ophe."
"25642","Ham",2,1,"Laer."
"25643","Ham",2,1,"Ophe."
"25644","Ham",2,1,"Laer."
"25645","Ham",2,1,"Ophe."
"25646","Ham",2,1,"Laer."
"25647","Ham",2,1,"King."
"25648","Ham",2,1,"Laer."
"25649","Ham",2,1,"King."
"25650","Ham",2,1,"Hora."
"25651","Ham",2,1,"Ser."
"25652","Ham",2,1,"Hor."
"25653","Ham",2,1,"Say."
"25654","Ham",2,1,"Hor."
"25655","Ham",2,1,"Say."
"25656","Ham",2,1,"King."
"25657","Ham",2,1,"Laer."
"25658","Ham",2,1,"King."
"25659","Ham",2,1,"Laer."
"25660","Ham",2,1,"King."
"25661","Ham",2,1,"Mes."
"25662","Ham",2,1,"King."
"25663","Ham",2,1,"Mes."
"25664","Ham",2,1,"King."
"25665","Ham",2,1,"Laer."
"25666","Ham",2,1,"Kin."
"25667","Ham",2,1,"Laer."
"25668","Ham",2,1,"Kin."
"25669","Ham",2,1,"Laer."
"25670","Ham",2,1,"Kin."
"25671","Ham",2,1,"Laer."
"25672","Ham",2,1,"Kin."
"25673","Ham",2,1,"Laer."
"25674","Ham",2,1,"Kin."
"25675","Ham",2,1,"Laer."
"25676","Ham",2,1,"Kin."
"25677","Ham",2,1,"Laer."
"25678","Ham",2,1,"Kin"
"25679","Ham",2,1,"Laer."
"25680","Ham",2,1,"Kin."
"25681","Ham",2,1,"Laer."
"25682","Ham",2,1,"Kin."
"25683","Ham",2,1,"Laer."
"25684","Ham",2,1,"Kin"
"25685","Ham",2,1,"Queen."
"25686","Ham",2,1,"Laer."
"25687","Ham",2,1,"Queen."
"25688","Ham",2,1,"Laer."
"25689","Ham",2,1,"Queen,"
"25690","Ham",2,1,"Laer."
"25691","Ham",2,1,"Kin."
"25692","Ham",2,1,"Clown."
"25693","Ham",2,1,"Other."
"25694","Ham",2,1,"Clo."
"25695","Ham",2,1,"Other."
"25696","Ham",2,1,"Clo."
"25697","Ham",2,1,"Other."
"25698","Ham",2,1,"Clown."
"25699","Ham",2,1,"Other."
"25700","Ham",2,1,"Clo."
"25701","Ham",2,1,"Other."
"25702","Ham",2,1,"Clo."
"25703","Ham",2,1,"Other."
"25704","Ham",2,1,"Clo."
"25705","Ham",2,1,"Other."
"25706","Ham",2,1,"Clo."
"25707","Ham",2,1,"Other."
"25708","Ham",2,1,"Clo."
"25709","Ham",2,1,"Other."
"25710","Ham",2,1,"Clo."
"25711","Ham",2,1,"Other."
"25712","Ham",2,1,"Clo."
"25713","Ham",2,1,"Other."
"25714","Ham",2,1,"Clo."
"25715","Ham",2,1,"Other."
"25716","Ham",2,1,"Clo."
"25717","Ham",2,1,"Ham."
"25718","Ham",2,1,"Hor."
"25719","Ham",2,1,"Ham."
"25720","Ham",2,1,NA
"25721","Ham",2,1,"Ham."
"25722","Ham",2,1,"Hor."
"25723","Ham",2,1,"Ham."
"25724","Ham",2,1,"Hor."
"25725","Ham",2,1,"Ham."
"25726","Ham",2,1,NA
"25727","Ham",2,1,"Ham."
"25728","Ham",2,1,"Hor."
"25729","Ham",2,1,"Ham."
"25730","Ham",2,1,"Hor."
"25731","Ham",2,1,"Ham."
"25732","Ham",2,1,"Clo."
"25733","Ham",2,1,"Ham."
"25734","Ham",2,1,"Clo."
"25735","Ham",2,1,"Ham."
"25736","Ham",2,1,"Clo."
"25737","Ham",2,1,"Ham."
"25738","Ham",2,1,"Clo."
"25739","Ham",2,1,"Ham."
"25740","Ham",2,1,"Clo."
"25741","Ham",2,1,"Ham."
"25742","Ham",2,1,"Clo."
"25743","Ham",2,1,"Ham."
"25744","Ham",2,1,"Clo."
"25745","Ham",2,1,"Ham."
"25746","Ham",2,1,"Clo."
"25747","Ham",2,1,"Ham."
"25748","Ham",2,1,"Clo."
"25749","Ham",2,1,"Ham."
"25750","Ham",2,1,"Clo."
"25751","Ham",2,1,"Ham."
"25752","Ham",2,1,"Clo."
"25753","Ham",2,1,"Ham."
"25754","Ham",2,1,"Clo."
"25755","Ham",2,1,"Ham."
"25756","Ham",2,1,"Clo."
"25757","Ham",2,1,"Ham."
"25758","Ham",2,1,"Clo."
"25759","Ham",2,1,"Ham."
"25760","Ham",2,1,"Clo."
"25761","Ham",2,1,"Ham."
"25762","Ham",2,1,"Clo."
"25763","Ham",2,1,"Ham."
"25764","Ham",2,1,"Clo."
"25765","Ham",2,1,"Ham."
"25766","Ham",2,1,"Clo."
"25767","Ham",2,1,"Ham."
"25768","Ham",2,1,"Hor."
"25769","Ham",2,1,"Ham."
"25770","Ham",2,1,"Hor."
"25771","Ham",2,1,"Ham."
"25772","Ham",2,1,"Hor."
"25773","Ham",2,1,"Ham."
"25774","Ham",2,1,"Hor."
"25775","Ham",2,1,"Ham."
"25776","Ham",2,1,"Laer."
"25777","Ham",2,1,"Ham."
"25778","Ham",2,1,"Laer."
"25779","Ham",2,1,"Priest."
"25780","Ham",2,1,"Laer."
"25781","Ham",2,1,"Priest."
"25782","Ham",2,1,"Laer."
"25783","Ham",2,1,"Ham."
"25784","Ham",2,1,"Queene."
"25785","Ham",2,1,"Laer."
"25786","Ham",2,1,"Ham."
"25787","Ham",2,1,"Laer."
"25788","Ham",2,1,"Ham."
"25789","Ham",2,1,"King."
"25790","Ham",2,1,"Qu."
"25791","Ham",2,1,"Gen."
"25792","Ham",2,1,"Ham."
"25793","Ham",2,1,"Qu."
"25794","Ham",2,1,"Ham."
"25795","Ham",2,1,"King."
"25796","Ham",2,1,"Qu."
"25797","Ham",2,1,"Ham."
"25798","Ham",2,1,"Kin."
"25799","Ham",2,1,"Ham."
"25800","Ham",2,1,"Kin."
"25801","Ham",2,1,"Ham."
"25802","Ham",2,1,"Hor."
"25803","Ham",2,1,"Ham."
"25804","Ham",2,1,"Hor."
"25805","Ham",2,1,"Ham."
"25806","Ham",2,1,"Hor."
"25807","Ham",2,1,"Ham."
"25808","Ham",2,1,"Hor."
"25809","Ham",2,1,"Ham."
"25810","Ham",2,1,"Hor."
"25811","Ham",2,1,"Ham."
"25812","Ham",2,1,"Hor."
"25813","Ham",2,1,"Ham."
"25814","Ham",2,1,"Hor."
"25815","Ham",2,1,"Ham."
"25816","Ham",2,1,"Hor."
"25817","Ham",2,1,"Ham."
"25818","Ham",2,1,"Hor."
"25819","Ham",2,1,"Ham."
"25820","Ham",2,1,"Hor."
"25821","Ham",2,1,"Osr."
"25822","Ham",2,1,"Ham."
"25823","Ham",2,1,"Hor."
"25824","Ham",2,1,"Ham."
"25825","Ham",2,1,"Osr."
"25826","Ham",2,1,"Ham."
"25827","Ham",2,1,"Osr."
"25828","Ham",2,1,"Ham."
"25829","Ham",2,1,"Osr."
"25830","Ham",2,1,"Ham."
"25831","Ham",2,1,"Osr."
"25832","Ham",2,1,"Ham."
"25833","Ham",2,1,"Osr."
"25834","Ham",2,1,"Ham."
"25835","Ham",2,1,"Osr."
"25836","Ham",2,1,"Ham."
"25837","Ham",2,1,"Osr."
"25838","Ham",2,1,"Ham."
"25839","Ham",2,1,"Osr."
"25840","Ham",2,1,"Ham."
"25841","Ham",2,1,"Osr."
"25842","Ham",2,1,"Ham."
"25843","Ham",2,1,"Osr."
"25844","Ham",2,1,"Ham."
"25845","Ham",2,1,"Osr."
"25846","Ham",2,1,"Ham."
"25847","Ham",2,1,"Osr."
"25848","Ham",2,1,"Ham."
"25849","Ham",2,1,"Hor."
"25850","Ham",2,1,"Ham."
"25851","Ham",2,1,"Hor."
"25852","Ham",2,1,"Ham."
"25853","Ham",2,1,"Hor."
"25854","Ham",2,1,"Ham."
"25855","Ham",2,1,"Hor."
"25856","Ham",2,1,"Ham."
"25857","Ham",2,1,"Kin."
"25858","Ham",2,1,"Ham."
"25859","Ham",2,1,"Laer."
"25860","Ham",2,1,"Ham."
"25861","Ham",2,1,"Laer."
"25862","Ham",2,1,"Ham."
"25863","Ham",2,1,"Laer."
"25864","Ham",2,1,"Ham."
"25865","Ham",2,1,"King."
"25866","Ham",2,1,"Ham."
"25867","Ham",2,1,"King."
"25868","Ham",2,1,"Laer."
"25869","Ham",2,1,"Ham."
"25870","Ham",2,1,"Osricke."
"25871","Ham",2,1,"King."
"25872","Ham",2,1,"Ham."
"25873","Ham",2,1,"Laer."
"25874","Ham",2,1,"Ham."
"25875","Ham",2,1,"Laer."
"25876","Ham",2,1,"Ham."
"25877","Ham",2,1,"Osr."
"25878","Ham",2,1,"Laer."
"25879","Ham",2,1,"King."
"25880","Ham",2,1,"Ham."
"25881","Ham",2,1,"Laer."
"25882","Ham",2,1,"King."
"25883","Ham",2,1,"Qu."
"25884","Ham",2,1,"Ham."
"25885","Ham",2,1,"King."
"25886","Ham",2,1,"Qu."
"25887","Ham",2,1,"King."
"25888","Ham",2,1,"Ham."
"25889","Ham",2,1,"Qu."
"25890","Ham",2,1,"Laer."
"25891","Ham",2,1,"King."
"25892","Ham",2,1,"Laer."
"25893","Ham",2,1,"Ham."
"25894","Ham",2,1,"Laer."
"25895","Ham",2,1,"Osr."
"25896","Ham",2,1,"Laer."
"25897","Ham",2,1,"King."
"25898","Ham",2,1,"Ham."
"25899","Ham",2,1,"Osr."
"25900","Ham",2,1,"Hor."
"25901","Ham",2,1,"Osr."
"25902","Ham",2,1,"Laer."
"25903","Ham",2,1,"Ham."
"25904","Ham",2,1,"King."
"25905","Ham",2,1,"Qu."
"25906","Ham",2,1,"Ham."
"25907","Ham",2,1,"Laer."
"25908","Ham",2,1,"Ham."
"25909","Ham",2,1,"All."
"25910","Ham",2,1,"King."
"25911","Ham",2,1,"Ham."
"25912","Ham",2,1,"Laer."
"25913","Ham",2,1,"Ham."
"25914","Ham",2,1,"Hor."
"25915","Ham",2,1,"Ham."
"25916","Ham",2,1,"Osr."
"25917","Ham",2,1,"Ham."
"25918","Ham",2,1,"Hora."
"25919","Ham",2,1,"Fortin."
"25920","Ham",2,1,"Hor."
"25921","Ham",2,1,"For."
"25922","Ham",2,1,"Amb."
"25923","Ham",2,1,"Hor."
"25924","Ham",2,1,"For."
"25925","Ham",2,1,"Hor."
"25926","Ham",2,1,"For."
"25927","Lr",1,1,"Kent."
"25928","Lr",1,1,"Glou."
"25929","Lr",1,1,"Kent."
"25930","Lr",1,1,"Glou."
"25931","Lr",1,1,"Kent."
"25932","Lr",1,1,"Glou."
"25933","Lr",1,1,"Kent."
"25934","Lr",1,1,"Glou."
"25935","Lr",1,1,"Edm."
"25936","Lr",1,1,"Glou."
"25937","Lr",1,1,"Edm."
"25938","Lr",1,1,"Kent."
"25939","Lr",1,1,"Edm."
"25940","Lr",1,1,"Glou."
"25941","Lr",1,1,"Lear."
"25942","Lr",1,1,"Glou."
"25943","Lr",1,1,"Lear."
"25944","Lr",1,1,"Gon."
"25945","Lr",1,1,"Cor."
"25946","Lr",1,1,"Lear."
"25947","Lr",1,1,"Reg."
"25948","Lr",1,1,"Cor."
"25949","Lr",1,1,"Lear."
"25950","Lr",1,1,"Cor."
"25951","Lr",1,1,"Lear."
"25952","Lr",1,1,"Cor."
"25953","Lr",1,1,"Lear."
"25954","Lr",1,1,"Cor."
"25955","Lr",1,1,"Lear."
"25956","Lr",1,1,"Cor."
"25957","Lr",1,1,"Lear."
"25958","Lr",1,1,"Cor."
"25959","Lr",1,1,"Lear."
"25960","Lr",1,1,"Cor."
"25961","Lr",1,1,"Lear."
"25962","Lr",1,1,"Kent."
"25963","Lr",1,1,"Lear."
"25964","Lr",1,1,"Kent."
"25965","Lr",1,1,"Le."
"25966","Lr",1,1,"Kent."
"25967","Lr",1,1,"Lear."
"25968","Lr",1,1,"Kent."
"25969","Lr",1,1,"Lear."
"25970","Lr",1,1,"Kent."
"25971","Lr",1,1,"Kear."
"25972","Lr",1,1,"Lent."
"25973","Lr",1,1,"Lear."
"25974","Lr",1,1,"Alb."
"25975","Lr",1,1,"Kent."
"25976","Lr",1,1,"Lea."
"25977","Lr",1,1,"Kent."
"25978","Lr",1,1,"Cor."
"25979","Lr",1,1,"Lear."
"25980","Lr",1,1,"Bur."
"25981","Lr",1,1,"Lear."
"25982","Lr",1,1,"Bur."
"25983","Lr",1,1,"Lear."
"25984","Lr",1,1,"Bur."
"25985","Lr",1,1,"Le."
"25986","Lr",1,1,"Fra."
"25987","Lr",1,1,"Cor."
"25988","Lr",1,1,"Lear."
"25989","Lr",1,1,"Fra."
"25990","Lr",1,1,"Bur."
"25991","Lr",1,1,"Lear."
"25992","Lr",1,1,"Bur."
"25993","Lr",1,1,"Cor."
"25994","Lr",1,1,"Fra."
"25995","Lr",1,1,"Lear."
"25996","Lr",1,1,"Fra."
"25997","Lr",1,1,"Cor."
"25998","Lr",1,1,"Regn."
"25999","Lr",1,1,"Gon."
"26000","Lr",1,1,"Cor."
"26001","Lr",1,1,"Fra."
"26002","Lr",1,1,"Gon."
"26003","Lr",1,1,"Reg."
"26004","Lr",1,1,"Gon."
"26005","Lr",1,1,"Reg."
"26006","Lr",1,1,"Gon."
"26007","Lr",1,1,"Reg."
"26008","Lr",1,1,"Gon."
"26009","Lr",1,1,"Reg."
"26010","Lr",1,1,"Gon."
"26011","Lr",1,2,"Bast."
"26012","Lr",1,2,"Glo."
"26013","Lr",1,2,"Bast."
"26014","Lr",1,2,"Glou."
"26015","Lr",1,2,"Bast."
"26016","Lr",1,2,"Glou."
"26017","Lr",1,2,"Bast."
"26018","Lr",1,2,"Glou."
"26019","Lr",1,2,"Bast."
"26020","Lr",1,2,"Glou."
"26021","Lr",1,2,"Bast."
"26022","Lr",1,2,"Glou."
"26023","Lr",1,2,"Bast."
"26024","Lr",1,2,NA
"26025","Lr",1,2,"Bast."
"26026","Lr",1,2,"Glou."
"26027","Lr",1,2,"Bast."
"26028","Lr",1,2,"Glou."
"26029","Lr",1,2,"Bast."
"26030","Lr",1,2,"Glo."
"26031","Lr",1,2,"Bast."
"26032","Lr",1,2,"Glou."
"26033","Lr",1,2,"Bast."
"26034","Lr",1,2,"Glou."
"26035","Lr",1,2,"Bast."
"26036","Lr",1,2,"Glou."
"26037","Lr",1,2,"Bast."
"26038","Lr",1,2,"Glou."
"26039","Lr",1,2,"Bast."
"26040","Lr",1,2,"Edg."
"26041","Lr",1,2,"Bast."
"26042","Lr",1,2,"Edg."
"26043","Lr",1,2,"Bast."
"26044","Lr",1,2,"Edg."
"26045","Lr",1,2,"Bast."
"26046","Lr",1,2,"Edg."
"26047","Lr",1,2,"Bast."
"26048","Lr",1,2,"Edg."
"26049","Lr",1,2,"Bast."
"26050","Lr",1,2,"Edg."
"26051","Lr",1,2,"Edm."
"26052","Lr",1,2,"Edg."
"26053","Lr",1,2,"Edm."
"26054","Lr",1,2,"Edg."
"26055","Lr",1,2,"Edm."
"26056","Lr",1,3,"Gon."
